	Монолог	Упражнение	Уверенность	Ок/Не ок	Unnamed: 3	alt_label	is_ok_calm
282	i am hurt . i can`t control my feelings . i am feeling nvm .	CalmDownExercise	-0.029281508	False		calm_down	0
283	i smoke weed . this affects my life . i smoke almost everyday , at least a few times a week . it is harming my lungs and fogging my memory but it helps with anxiety , stress and much more .	CalmDownExercise	-0.07648971	False		calm_down	0
284	i want to start can i get started ? about me losing my sister slowly . so she hasn’t been texting me back . i don’t know what to do . i miss her very much but she just isn’t answer . do you know how i can fix the problem like can you help me ?	CalmDownExercise	-0.011785872	True		calm_down	1
285	hi . i`m worried , stressed . school today .	CalmDownExercise	-0.071794555	True		fall_asleep	1
286	i don`t know how i`ve been feeling . i am worried about doing something for the first time i have never done it before , i don`t know what to do	CalmDownExercise	-0.008055885	True		calm_down	1
287	i’m anxious . i am stressed about my health . i am worried about my joint pain .	CalmDownExercise	-0.11259488	True		calm_down	1
288	i`ve been feeling a bit stressed . i’ve been trying to start up this new business , and i’m working so hard , but nothing’s working . it has me feeling defeated and worried i’m wasting my time and money . i guess i feel this way because nothings really working and i’m trying so hard and i don’t really have much margin for error financially .	CalmDownExercise	-0.36655834	True		calm_down	1
289	i feel stressed being pregnant is causing my tension . i got pregnant .	CalmDownExercise	-0.6484596	True		calm_down	1
290	i think i feel this way because i don’t think i’ll get a straight answer . are you still there ? okay , thank you . no , right now there is not anything you can do for me .	CalmDownExercise	-0.21372114	False		calm_down	0
291	i don’t know the reason for this . i just don’t 😞 i’m worried about my mom finding out about my mental health because i feel like she’s gonna take me to a crazy home . i just have anxiety . no , my mom wo not trust me .	CalmDownExercise	-0.116400585	False		calm_down	0
292	hi . i do not think i have been pretty okay . yes , i would like to talk about something . i’m very scared to go look for a job . i mean i’ve found some offers but i’m just scared to message and try it . it’s a simple job , really but i feel that i am not capable to do even that .	CalmDownExercise	-0.08792682	False		calm_down	0
293	i feel 12 years old . i hate my teacher . i do not know how to release all my anger .	CalmDownExercise	-0.07879396	True		calm_down	1
294	my best friend is constantly ignoring me and always spending time with their other friend . whenever we plan something their other friend always interrupts it with something that they want to do . it’s so annoying ! i want to talk to them about it . but i never can cause i get scared that i’m gonna lose them . . so i just keep my mouth shut . i’m scared that if i tell them , they’ll get mad at me or they’ll stop being friends with the other one just so we’ll stay friends and i don’t want them to do that ! yes . . their very nice but . . it’s a fear that i’m always gonna have .	CalmDownExercise	-0.009006786	False		calm_down	0
295	i`ve been feeling really unmotivated today . i have a hangover and have not done anything at all . i don’t know why i feel this way . i think i feel this way because of the hangover . i have a headache and it’s hard to get up out of bed .	CalmDownExercise	-0.40235963	False		fall_asleep	0
296	i am stressed about my friend because i feel like i am not enough even though i always help them and i am always there for them . i am scared to lose them . what if they will think that i am just overthinking ?	CalmDownExercise	-0.04285508	True		calm_down	1
